name,status,timestamp,description,test_accuracy,test_macro_precision,test_macro_recall,test_macro_f1,test_micro_precision,test_micro_recall,test_micro_f1,test_weighted_precision,test_weighted_recall,test_weighted_f1,test_num_samples,test_num_classes
HV ensemble classifier,Completed,2025-07-14T22:25:24.419274,Hard Voting Ensemble Model Classifier,0.6166861143523921,0.6177378937418944,0.6166861143523921,0.6158281406983745,0.6166861143523921,0.6166861143523921,0.6166861143523921,0.6177378937418944,0.6166861143523921,0.6158281406983747,1714,2
LogReg meta stack,Completed,2025-07-14T22:25:55.481616,Stack ensemble classifier with LogisticRegression classifier,0.6394399066511085,0.6395014473012088,0.6394399066511085,0.6394001372608829,0.6394399066511085,0.6394399066511085,0.6394399066511085,0.6395014473012088,0.6394399066511085,0.6394001372608827,1714,2
